0,1,2,3
0.3333333507180214,299.91172572656876,157.081005773792,28.370389343700086
0.3333333507180214,269.30581152733066,116.95747940039054,5.450215381985873
0.2666666805744171,267.798286532575,120.93996854941011,15.060007954366771
0.2666666805744171,307.7517113720826,143.7753898497855,21.99263622928062
0.46666669100522995,218.54129380789163,121.83393807380067,47.212491002908834
0.13333334028720856,332.76371763195516,139.43707281256303,9.93001533288693
0.2666666805744171,270.9390003374388,126.44344917957596,13.061236246275053
0.6666667014360428,281.4799913922964,125.45189816098173,25.604500690813907
0.2666666805744171,312.1885166516345,136.42130328452419,7.519503474384481
0.2666666805744171,173.54634273443992,79.38377169840717,17.96155622078012
0.13333334028720856,226.50958098927146,99.83112478271283,11.392309473508902
0.5333333611488342,245.491197190136,136.81800472116504,44.76476415910509
0.13333334028720856,256.5801452562992,103.76392371792988,2.422383131658582
0.46666669100522995,263.08760860024034,151.74817033109682,55.28929636039358
0.2666666805744171,230.3734128346516,113.35548095037524,27.89197295477292
0.5333333611488342,228.51578095683556,129.82153414449976,45.95809781170832
0.20000001043081284,297.42562101507565,125.87713163517267,7.104671849256353
0.20000001043081284,206.5232971418036,89.61620600072028,8.78103551478892
0.2666666805744171,247.0569212963056,113.43677340583577,10.640313728502573
0.40000002086162567,260.69229323115917,145.0755512132657,48.56697183276165
0.46666669100522995,256.4278399731082,155.80755332376518,52.5446128176561
0.3333333507180214,234.90556053267437,123.72581017096168,28.248282800563434
0.2666666805744171,306.2086416121643,140.31913169536776,28.693212451196107
0.46666669100522995,384.1576183472324,191.419225714414,54.54592605240336
0.3333333507180214,277.26118132059867,137.48136869322687,34.09719413787017
0.13333334028720856,296.9765776239697,105.76354274721366,2.038652198548901
0.3333333507180214,264.00142869810156,106.62208274243352,2.540001274961271
0.2666666805744171,241.03273598236484,97.62666798119872,3.14619420911622
0.2666666805744171,214.05868314602913,108.35244108205862,23.985085856271894
0.46666669100522995,247.57078997601815,109.09278842233336,20.60083056516512
